# cam_id width height fx fy cx cy k1 k2 p1 p2 cam_name qvecw qvecx qvecy qvecz tvecx tvecy tvecz
43 1280 720 911.8161965943652 914.7714761141849 614.3421637562923 347.5922465583872 -0.31429006780085145 0.06401325976189665 0.0007555849057132719 0.013307283110572405 brics-sbc-025_cam0 0.7027861165030492 0.4409316677066219 -0.3594462876206274 -0.42716426018543385 0.27174123537644185 -0.26749359675045065 2.1850106513002534
44 1280 720 1025.9799348228432 1024.8182222972332 644.7091778096607 379.4597705515385 -0.4380519365882376 0.21815304488915258 0.0016049678704171677 -0.0020822087909578477 brics-sbc-025_cam1 0.7960564217800695 0.24881359974904937 -0.4647456435292423 -0.29731709123967714 -0.0863321001381195 -0.41179527800073745 3.5117984968984097
45 1280 720 1017.467505598871 1016.351334000073 664.2197287527383 320.91303650008166 -0.412899628289714 0.16211573247046168 -0.0008597995869524009 0.0014882136525456338 brics-sbc-026_cam0 0.7969046004660071 -0.5583613192579956 0.23059836680740228 0.00029688102537742947 0.1854953021876822 -0.06442922738934902 3.20978368462356
46 1280 720 1005.660482290428 1006.8197149947639 654.265556711832 352.100718679846 -0.39860043504901005 0.1473207974166982 -0.0026898598055745924 0.001927422350493136 brics-sbc-026_cam1 0.6790127277512108 -0.42900586426799675 0.5866265093765919 -0.10375462626873472 0.3110590027054406 0.42965926357113343 3.625236398018539
47 1280 720 1037.9254955467443 1038.2843501405127 655.2893561595507 309.7679041270627 -0.4191932529564233 0.1820478967173006 -0.0001901519542092321 0.0010927134887194286 brics-sbc-027_cam0 0.4822032833782594 -0.28189050809403765 0.8055782778717817 -0.197639503052517 -0.016173211038640188 -0.217658689518323 3.038000115783338
48 1280 720 1014.4592873232574 1014.8084073204725 663.2735350190476 350.93787196181466 -0.4040487931858897 0.1536715265065898 -0.002213682603191301 -0.0009490597215539181 brics-sbc-027_cam1 0.20413980806176463 -0.05018057022073239 0.9456199672079657 -0.24821709601563335 -0.2377266762290624 0.3263870595022206 3.605046142445212
49 1280 720 1028.482477317399 1028.6266319166427 631.3311005623178 371.09979721471547 -0.4006669595112297 0.14860326525348666 5.13455872986717e-05 -0.00024345911914419837 brics-sbc-028_cam0 0.7774005657284578 -0.593659570678896 -0.16580715184157338 0.1253980181047858 -0.04066673550304381 0.7995394959376992 3.8198827465764746
50 1280 720 1016.0575948999617 1015.2790568378684 675.0028903442688 337.48948258657566 -0.40576393091917695 0.15112109330773119 -0.00014719572702639092 -0.0005061174774034152 brics-sbc-029_cam0 -0.42992955165502017 0.41210210325164903 0.7635150184405397 -0.24975438679835635 -0.20668028173121422 0.6266762042362323 3.808608223115412
51 1280 720 1026.4660164783477 1025.439931017087 687.6385679826672 314.6002170448481 -0.43532205873037244 0.22350831294910148 0.000947943413070349 -0.0013123085500186418 brics-sbc-029_cam1 -0.09753039721376615 0.19671831679883717 0.9283304530744609 -0.29998715864137165 -0.41792331345914124 -0.03348573953575976 3.155263808161982
52 1280 720 1019.0013567412852 1018.9333198210154 636.1079437960087 334.4907681903165 -0.4145809921526589 0.16094428099275057 -0.0006198516040336943 0.0024452558228050024 brics-sbc-030_cam0 0.3769446893363514 -0.38401120243641246 0.7060887078843064 -0.4603116707001169 -0.09957902740196084 -0.23416391482582882 2.5122590663975757
53 1280 720 1027.116385026322 1028.4671749902634 671.4055710337906 338.73093816468923 -0.3945279382666397 0.13780145484880232 0.0001911182664501544 0.0007659989634194734 brics-sbc-030_cam1 0.638300862877688 -0.5375233967312534 -0.5010641985974174 0.22929299008042628 -0.09473014540072977 0.2101754527621879 3.3017529771249543
